time,beam_tip_displacement_mm,beam_reaction_n
0.0,-0.148890361189842,-6.67757618089126e-08
0.00999999977648258,0.000827450421638787,1784.89050292969
0.0199999995529652,0.00652001285925508,1852.75524902344
0.0350000001490116,0.0341506823897362,2182.15991210938
0.0575000010430813,0.146235242486,3518.39892578125
0.0874999985098839,0.491460561752319,7634.07763671875
0.0949999988079071,0.621467053890228,9131.99609375
0.0968749970197678,0.657012462615967,9533.00390625
0.098750002682209,0.693807721138,9940.923828125
0.1015625,0.751378178596497,10563.8798828125
0.105781249701977,0.843184649944305,11421.11328125
0.109999999403954,0.941680371761322,12343.529296875
0.111054688692093,0.967368423938751,12579.728515625
0.112636715173721,1.00670838356018,12921.6220703125
0.115009762346745,1.06755232810974,13424.25
0.11856933683157,1.16299688816071,14187.287109375
0.121239013969898,1.23791658878326,14716.482421875
0.125243529677391,1.3557425737381,15416.4208984375
0.126745223999023,1.40163218975067,15671.33984375
0.128997758030891,1.47222924232483,16047.033203125
0.132376581430435,1.58212792873383,16569.919921875
0.137444794178009,1.75610446929932,17331.017578125
0.142513006925583,1.94120895862579,18083.41796875
0.147581219673157,2.13762354850769,18770.2421875
0.149481803178787,2.21422958374023,19046.9140625
0.152332678437233,2.33218359947205,19471.23046875
0.156608983874321,2.5160186290741,20064.9453125
0.163023442029953,2.80747056007385,20850.423828125
0.169437900185585,3.1179895401001,21761.48046875
0.175852373242378,3.44779920578003,22775.15234375
0.18226683139801,3.79709005355835,23844.80078125
0.188681289553642,4.16601943969727,24986.892578125
0.191086709499359,4.30945730209351,25415.345703125
0.194694846868515,4.52983713150024,25973.365234375
0.200107052922249,4.87218856811523,26857.814453125
0.208225354552269,5.41229677200317,28240.677734375
0.216343656182289,5.98435592651367,29624.02734375
0.224461957812309,6.58835744857788,31115.521484375
0.227506324648857,6.82307815551758,31716.03515625
0.232072860002518,7.18354606628418,32662.296875
0.23892268538475,7.74305438995361,34145.76953125
0.241491362452507,7.95866584777832,34743.75
0.245344385504723,8.28798580169678,35631.64453125
0.251123934984207,8.7951831817627,36945.984375
0.259793221950531,9.58548450469971,39062.41796875
0.261960536241531,9.78854656219482,39628.484375
0.264127880334854,9.99378776550293,40202.125
0.267378866672516,10.3057165145874,41066.92578125
0.272255331277847,10.7827024459839,42390.0703125
0.279570072889328,11.518424987793,44462.01171875
0.290542155504227,12.666766166687,47566.21875
0.307000279426575,14.4869718551636,52608.80859375
0.313172072172165,15.1987714767456,54604.58203125
0.322429776191711,16.2952899932861,57560.3203125
0.325901389122009,16.7151908874512,58700.015625
0.331108868122101,17.3537330627441,60411.796875
0.333061665296555,17.5958347320557,61067.39453125
0.335990846157074,17.9616546630859,62051.08984375
0.33708930015564,18.0996570587158,62421.83984375
0.338736951351166,18.307487487793,62978.640625
0.341208457946777,18.6210842132568,63817.890625
0.344915717840195,19.0955944061279,65070.515625
0.346305936574936,19.2747898101807,65542.8359375
0.34839129447937,19.5448551177979,66248.84375
0.351519286632538,19.9527778625488,67304.3671875
0.356211274862289,20.5708999633789,68873.6328125
0.360903292894363,21.1963405609131,70436.484375
0.365595281124115,21.8288993835449,71982.0625
0.367354780435562,22.0679035186768,72564.203125
0.369994044303894,22.4282093048096,73422.9296875
0.373952925205231,22.9726486206055,74632.8515625
0.375437498092651,23.1780204772949,75056.4765625
0.377664357423782,23.4872951507568,75673.0859375
0.38100466132164,23.9538917541504,76587.78125
0.386015117168427,24.6596832275391,77920.1015625
0.387267708778381,24.8372097015381,78253.40625
