time,beam_tip_displacement_mm,beam_reaction_n
0.0,-0.148977696895599,1.56689822006228e-07
0.00999999977648258,0.000827450421638787,1784.69213867188
0.0199999995529652,0.00652001285925508,1852.50988769531
0.0350000001490116,0.0341506823897362,2181.68579101562
0.0575000010430813,0.146235242486,3516.99731445312
0.0874999985098839,0.491460561752319,7629.8193359375
0.0949999988079071,0.621467053890228,9127.3408203125
0.0978125035762787,0.675252914428711,9729.08984375
0.102031253278255,0.761253714561462,10656.3671875
0.103613279759884,0.795181214809418,11002.82421875
0.105986326932907,0.847816646099091,11487.87109375
0.109545901417732,0.930752217769623,12255.185546875
0.110880739986897,0.963102042675018,12551.380859375
0.112882994115353,1.01292026042938,12979.568359375
0.115886382758617,1.09058964252472,13612.744140625
0.117012649774551,1.12063539028168,13857.68359375
0.118702061474323,1.16665351390839,14223.060546875
0.12123616784811,1.2378351688385,14727.4130859375
0.125037327408791,1.34951424598694,15403.2998046875
0.128838494420052,1.4671676158905,16019.744140625
0.132639646530151,1.59088790416718,16604.884765625
0.136440813541412,1.72076320648193,17193.447265625
0.142142564058304,1.92729818820953,18029.21875
0.144280716776848,2.0084216594696,18354.08984375
0.147487938404083,2.1339054107666,18794.162109375
0.152298793196678,2.33076000213623,19443.529296875
0.159515053033829,2.6457142829895,20354.55078125
0.166731327772141,2.98462557792664,21310.904296875
0.173947602510452,3.34783673286438,22439.828125
0.181163862347603,3.73563551902771,23589.20703125
0.188380137085915,4.14825677871704,24861.41015625
0.195596396923065,4.58588314056396,25972.19140625
0.202812671661377,5.04864549636841,27246.78125
0.210028946399689,5.53662538528442,28477.29296875
0.212735041975975,5.72612762451172,28953.458984375
0.216794192790985,6.01703882217407,29664.2578125
0.222882926464081,6.46837759017944,30784.396484375
0.232016012072563,7.17899608612061,32583.173828125
0.23544092476368,7.45584154129028,33333.984375
0.240578278899193,7.88166189193726,34508.12109375
0.248284325003624,8.54401016235352,36228.9453125
0.259843409061432,9.59016036987305,39003.80078125
0.262733161449432,9.8614616394043,39761.4921875
0.265622943639755,10.1366319656372,40527.76171875
0.269957572221756,10.5565958023071,41689.203125
0.276459544897079,11.2026166915894,43490.96875
0.286212503910065,12.2072830200195,46268.87890625
0.300841957330704,13.7924385070801,50687.67578125
0.315471410751343,15.4679203033447,55302.54296875
0.319128781557083,15.9003992080688,56488.7421875
0.322786122560501,16.3381767272949,57672.7265625
0.32827216386795,17.0046138763428,59438.125
0.336501240730286,18.0257225036621,62136.5546875
0.338558495044708,18.2849292755127,62829.67578125
0.340615779161453,18.5456790924072,63521.6796875
0.343701660633087,18.939661026001,64557.0546875
0.348330497741699,19.5369644165039,66108.8984375
0.350066334009171,19.7628803253174,66696.8359375
0.352670043706894,20.1036911010742,67580.84375
0.356575638055801,20.6192092895508,68887.734375
0.358040243387222,20.8138389587402,69376.2265625
0.360237151384354,21.107105255127,70100.0859375
0.361060976982117,21.2174854278564,70371.0234375
0.362296730279922,21.3834648132324,70775.9453125
0.36415034532547,21.6333522796631,71382.859375
0.364845454692841,21.7273426055908,71610.8046875
0.365888148546219,21.8686122894287,71950.9296875
0.367452144622803,22.0811557769775,72456.7265625
0.369798123836517,22.4013919830322,73206.78125
0.370677888393402,22.5219173431396,73487.8671875
0.371997505426407,22.7031440734863,73905.8515625
0.373976945877075,22.9759674072266,74481.359375
0.376946091651917,23.3873825073242,75277.671875
0.381399840116501,24.0093040466309,76429.7734375
0.382513284683228,24.1656665802002,76716.2734375
0.383626699447632,24.3223743438721,77003.6953125
0.384044229984283,24.3812294006348,77111.28125
0.384670555591583,24.4696006774902,77271.484375
0.385610014200211,24.6023616790771,77513.0859375
0.38701918721199,24.8019542694092,77877.7890625
0.389132976531982,25.1023464202881,78390.078125
0.38992565870285,25.2152996063232,78531.8359375
0.39111465215683,25.3850421905518,78717.5234375
0.392898172140121,25.6403465270996,78944.0234375
0.393566966056824,25.7362976074219,79016.6171875
0.394570201635361,25.8804378509521,79097.8359375
0.396075040102005,26.0971279144287,79205.5390625
0.397579878568649,26.3143863677979,79294.953125
0.397956073284149,26.3687877655029,79314.140625
0.39852038025856,26.4504566192627,79336.0390625
0.399366855621338,26.5731067657471,79366.8984375
0.400636553764343,26.7574062347412,79406.2265625
0.402541100978851,27.0345821380615,79447.5625
0.405397951602936,27.4519481658936,79548.5625
0.40968319773674,28.0814971923828,79686.0078125
0.416111052036285,29.0333461761475,79837.6796875
0.425752848386765,30.476842880249,79975.78125
0.428163319826126,30.8404579162598,79990.765625
0.430573761463165,31.2051010131836,79984.5859375
0.434189438819885,31.7539253234863,79970.15625
0.435545325279236,31.9602909088135,79971.0390625
0.437579125165939,32.2703857421875,79967.75
0.440629869699478,32.7367248535156,79939.8046875
0.445205956697464,33.4387855529785,79895.390625
0.44978204369545,34.1436996459961,79881.96875
0.454358130693436,34.8512420654297,79850.4453125
0.455502152442932,35.028507232666,79838.171875
0.457218199968338,35.2946815490723,79807.828125
0.457861691713333,35.3945770263672,79798.3125
0.458826959133148,35.5445022583008,79785.9296875
0.460274875164032,35.7695732116699,79763.78125
0.462446719408035,36.1075668334961,79687.8828125
0.463261187076569,36.2344284057617,79644.2421875
0.464482843875885,36.4248390197754,79507.15625
0.464940965175629,36.4962768554688,79444.1953125
0.465628176927567,36.6034660339355,79317.0859375
0.465885847806931,36.6436729431152,79260.125
0.466272413730621,36.7039947509766,79161.171875
0.466852217912674,36.7945022583008,79011.5390625
0.467721939086914,36.9303131103516,78747.9921875
0.469026535749435,37.1341438293457,78293.8203125
0.469515740871429,37.2106132507324,78108.7578125
0.469699203968048,37.2392959594727,78036.921875
0.469974398612976,37.2823219299316,77931.109375
0.470387160778046,37.3468742370605,77776.5859375
0.471006333827972,37.4437255859375,77546.8515625
0.471935093402863,37.5890502929688,77227.5859375
0.473328202962875,37.8071556091309,76862.1640625
0.473850637674332,37.8889808654785,76733.8828125
0.474634259939194,38.0117492675781,76534.1328125
0.475809723138809,38.195972442627,76125.015625
0.476985186338425,38.3802833557129,75711.9453125
0.478160619735718,38.5646705627441,75327.109375
0.479923814535141,38.8413963317871,74889.25
0.482568562030792,39.2567749023438,74566.625
0.486535727977753,39.8804016113281,74268.609375
0.490502864122391,40.5045623779297,74309.9296875
0.494470030069351,41.1291007995605,74304.4453125
0.498437166213989,41.7538566589355,74404.1875
0.499428957700729,41.9100608825684,74435.734375
0.500916659832001,42.1443710327148,74488.859375
0.503148138523102,42.4958229064941,74528.0859375
0.506495475769043,43.0229187011719,74277.375
0.507332265377045,43.1546669006348,74218.8359375
0.508169114589691,43.2864036560059,74166.9296875
0.509424328804016,43.4839782714844,74119.9609375
0.509895026683807,43.5580596923828,74107.859375
0.510071575641632,43.5858421325684,74104.5390625
0.510336339473724,43.6275062561035,74097.5078125
0.510733485221863,43.6900062561035,74092.390625
0.511329233646393,43.7837448120117,74096.84375
0.512222826480865,43.9243316650391,74124.5703125
0.513563275337219,44.1351699829102,74177.7421875
0.515573918819427,44.4513053894043,74268.9296875
0.518589854240417,44.9252090454102,74337.5078125
0.519720852375031,45.1028137207031,74376.2109375
0.521417319774628,45.3691062927246,74474.625
0.523962020874023,45.7682456970215,74537.03125
0.527779102325439,46.3662147521973,74593.65625
0.52921050786972,46.5901985168457,74600.8671875
